subject_id,segment_id,label,timepoint,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
1,0,0,146,-1.8971,-1.6731,-1.7423,-1.6496,-2.1423,-1.5359,-1.9115,-2.1303,-1.9086,-1.975,-1.5179,-1.8843,-1.9638,-1.977,-2.1709,-1.7965
1,0,0,147,-1.8271,-2.2244,-1.8326,-1.7368,-1.9061,-1.9559,-1.8317,-2.2333,-1.9286,-1.7504,-2.183,-1.8078,-2.2744,-2.3306,-1.9252,-1.8069
1,0,0,148,-1.866,-2.012,-2.0917,-2.0527,-1.9175,-2.049,-2.039,-2.1514,-1.8105,-1.754,-2.224,-1.9925,-1.809,-1.8949,-1.7611,-2.192
1,0,0,149,-1.6428,-2.0393,-2.0601,-1.4971,-1.9373,-1.9002,-1.9962,-1.8578,-1.6819,-1.8833,-1.815,-1.8075,-1.8464,-1.9277,-1.5934,-1.9007
1,0,0,150,-1.5072,-1.3846,-1.2116,-1.5419,-1.3698,-1.8251,-1.263,-1.4676,-1.5637,-1.8079,-1.513,-1.8989,-1.4362,-1.2229,-1.2088,-1.6434
1,0,0,151,-0.8206,-0.7843,-1.2877,-0.9039,-0.7429,-0.9405,-0.8466,-0.8194,-0.8,-1.1782,-1.016,-0.907,-1.1188,-1.005,-1.0145,-0.8815
1,0,0,152,-0.2114,-0.1297,-0.451,-0.2636,-0.1934,-0.3723,-0.5015,-0.2486,-0.0476,0.1158,-0.1133,-0.3778,-0.1308,0.0027,-0.2631,-0.1429
1,0,0,153,0.5165,0.4326,0.5083,0.353,0.351,0.4366,0.3966,0.2572,0.5802,0.6774,0.5124,0.2608,0.5755,0.4925,0.685,0.308
1,0,0,154,1.3169,1.2465,1.2211,1.3171,1.197,1.1394,1.235,1.4885,0.9382,1.4098,1.0809,1.4902,1.1874,1.1709,1.0738,1.3982
1,0,0,155,1.7705,1.7329,1.9035,1.8897,1.7175,1.5405,1.5108,1.8409,1.5465,1.5496,1.6543,1.6825,1.9242,2.045,1.8941,1.6683
1,0,0,156,2.1753,2.3243,1.9123,2.0903,1.8749,2.0443,2.0779,1.8996,2.4541,2.005,2.3225,2.1613,2.2771,2.0583,1.9849,2.4473
1,0,0,157,2.2433,2.1763,2.3031,2.3506,2.3687,2.6344,2.1768,2.0575,2.2538,2.1306,2.4729,2.2052,2.2296,2.362,2.5313,2.3631
1,0,0,158,2.3535,2.432,2.8022,2.2011,2.1722,2.3075,2.2047,2.7094,2.1532,2.2248,2.2656,2.3579,1.9412,2.2817,2.5535,2.254
1,0,0,159,2.1982,1.9698,2.3507,2.0893,2.0895,2.2173,2.2993,2.0475,1.8658,2.2996,1.6772,2.1514,2.2042,2.0083,2.1075,1.6713
1,0,0,160,1.6028,1.8188,1.6997,1.7294,1.8176,1.6542,1.9846,1.6477,1.5327,1.5051,1.8309,1.3346,1.337,1.6929,2.0533,1.63
1,0,0,161,1.138,1.1489,0.853,1.1792,1.1758,1.3286,1.296,1.3101,1.28,1.6524,1.7104,1.4869,1.2337,1.0919,1.6141,1.4861
1,0,0,162,0.698,0.5847,0.8291,0.7539,0.8653,0.8576,1.0,0.4784,0.8925,1.1694,0.6371,1.1156,0.6395,1.205,0.7858,0.7336
1,0,0,163,0.1179,0.3817,0.2196,0.3239,0.2875,0.4205,0.1933,0.4136,0.2674,0.2126,0.1566,0.2089,-0.069,0.401,0.4437,0.1163
1,0,0,164,-0.1768,-0.3254,-0.1257,-0.0636,0.2809,0.0356,-0.0951,-0.1784,-0.2693,0.2243,0.1088,0.3242,-0.04,0.1549,-0.2185,-0.0527
1,0,0,165,-0.0892,-0.4257,-0.4091,-0.1236,0.0671,-0.3972,-0.2749,-0.0937,-0.2458,-0.4255,-0.4517,-0.287,-0.3128,0.2092,-0.3005,-0.2018
1,0,0,166,-0.3876,-0.6621,-0.4307,-0.7069,-0.4775,-0.6256,-0.2588,-0.745,-0.5025,-0.589,-0.4916,-0.5946,-0.4556,-0.8258,-0.514,-0.4753
1,0,0,167,-0.9352,-0.4177,-0.9228,-0.8323,-0.5363,-1.0721,-0.4565,-0.8594,-0.5454,-0.5708,-0.6443,-1.1619,-0.7003,-0.7505,-0.7931,-1.0839
1,0,0,168,-0.8566,-1.0335,-0.8602,-0.7752,-0.9501,-1.0631,-0.7705,-0.8299,-1.1811,-0.8181,-1.3711,-1.1049,-1.1691,-0.8289,-1.0737,-0.7619
1,0,0,169,-1.5034,-1.5166,-1.1611,-1.5249,-1.321,-1.1388,-1.2802,-0.9489,-1.4697,-1.6801,-1.1778,-1.0656,-1.3573,-0.9423,-1.6391,-1.1114
1,0,0,170,-1.4248,-1.5593,-1.3886,-1.2143,-1.7025,-1.3759,-1.4409,-1.5719,-1.6407,-1.3592,-1.6216,-1.4136,-1.1091,-1.1127,-1.2391,-1.6826
1,0,0,171,-2.092,-2.0583,-1.8245,-1.6001,-1.7722,-1.4906,-1.7872,-2.024,-1.6194,-1.4776,-1.7914,-2.1555,-1.9867,-1.6758,-1.746,-1.9006
1,0,0,172,-1.8463,-1.7257,-1.5504,-1.8252,-1.9292,-2.021,-1.8821,-1.9055,-2.0555,-1.5768,-1.717,-1.9732,-2.2588,-2.04,-1.9685,-1.9676
1,0,0,173,-2.029,-2.3457,-1.7546,-1.7922,-2.0089,-1.8664,-2.2398,-2.2177,-2.2504,-2.1187,-1.9359,-1.9103,-2.006,-2.0158,-2.1461,-2.0769
1,0,0,174,-1.9933,-1.9074,-1.7887,-1.9674,-1.7532,-1.6097,-1.5657,-2.0378,-1.9318,-2.2803,-1.9368,-2.0608,-2.0144,-1.7733,-1.7013,-2.1794
1,0,0,175,-1.5029,-1.5468,-1.9817,-1.3543,-1.7786,-1.4317,-1.6645,-1.368,-1.7318,-1.7302,-1.3675,-1.9487,-1.4904,-1.635,-1.4314,-1.499
1,0,0,176,-0.9324,-1.2329,-1.2955,-1.1827,-0.7731,-0.9706,-1.4239,-1.3442,-1.2229,-1.1891,-1.081,-1.0813,-0.8743,-1.0229,-1.0067,-1.0322
1,0,0,177,-0.4586,-0.8337,-0.6606,-0.4542,-0.4443,-0.3284,-0.4802,-0.1708,-0.6077,-0.7532,-0.5151,-0.9717,-0.4746,-0.8115,-0.5707,-0.7783
1,0,0,178,0.2211,0.135,0.212,0.5692,0.3666,-0.1635,-0.0007,0.6076,0.0824,0.281,0.1175,0.4254,-0.0917,0.1921,0.0648,0.1212
1,0,0,179,0.7959,0.962,0.6728,0.7609,0.7245,1.1238,0.9086,0.9167,0.711,0.7234,0.8211,1.0028,0.8407,0.8328,0.7248,1.1402
1,0,0,180,1.4968,1.504,1.6871,1.5418,1.4089,1.7586,1.3887,1.4953,1.3769,1.5408,1.6554,1.7028,1.4289,1.9023,1.3649,1.6743
1,0,0,181,2.212,1.8814,2.0688,1.7863,1.7542,2.1379,2.0991,2.2394,2.2035,1.9013,2.1456,1.7539,2.2835,2.042,2.2287,2.1162
1,0,0,182,2.1255,2.4092,2.2031,2.4598,2.4328,2.4225,2.2831,2.3227,2.0619,2.1515,2.4127,2.2498,2.2031,2.3363,2.2542,2.113
1,0,0,183,2.8861,2.1373,2.5091,2.3014,2.4764,2.2268,2.2789,2.0937,2.1685,2.3114,2.294,1.953,2.3488,2.2998,2.5523,2.1628
1,0,0,184,2.0254,2.4287,2.1834,2.0711,2.157,2.435,1.9229,1.9789,2.5618,2.2476,1.874,1.977,2.0296,2.5718,2.3627,2.2005
1,0,0,185,1.7052,1.9573,1.6653,1.9165,1.8132,1.7652,1.7095,1.826,1.7098,1.7602,1.5943,1.9691,2.095,1.7321,1.7736,2.3205
1,0,0,186,1.222,1.3634,1.7689,1.7691,1.3836,1.4182,1.6212,1.4512,0.9513,1.9607,1.4574,1.3438,1.4467,1.6388,1.1814,1.4557
1,0,0,187,1.1642,0.8831,1.0204,0.9132,1.0054,0.9942,0.8937,1.0407,0.9046,0.9744,0.7716,0.526,0.7745,1.4382,0.7325,0.7808
1,0,0,188,0.1744,0.4556,0.3891,0.6471,0.7507,0.6112,0.2411,0.344,0.3036,0.3789,0.4292,0.7705,0.5649,0.7627,0.4874,0.0972
1,0,0,189,0.2857,-0.1126,0.2138,0.1383,0.2521,-0.0931,0.0532,-0.0335,0.2459,0.3212,-0.0032,-0.0101,0.0836,0.0192,0.6086,0.0674
1,0,0,190,-0.238,-0.4426,-0.4988,-0.206,-0.6167,-0.3424,-0.0383,-0.1685,-0.1839,-0.2187,-0.2732,-0.4965,-0.3692,-0.3037,-0.3031,-0.6006
1,0,0,191,-0.4102,-0.5574,-0.553,-0.2447,-0.2134,-0.7116,-0.3674,-0.6058,-0.7678,-0.7705,-0.7336,-0.4983,-0.455,-0.5576,-0.4774,-0.4953
1,0,0,192,-0.5035,-0.746,-0.5512,-1.0505,-0.3685,-0.683,-0.9694,-1.0264,-0.8358,-1.177,-0.9113,-0.9365,-0.7802,-0.757,-0.8077,-0.8482
1,0,0,193,-0.8852,-0.9182,-1.1576,-1.0325,-1.0368,-1.2276,-0.7994,-1.0041,-1.0686,-0.788,-0.9944,-0.9549,-1.0558,-1.0957,-0.6233,-1.0115
1,0,0,194,-0.8901,-1.1662,-0.8301,-1.3127,-1.2612,-1.2658,-1.2393,-1.4159,-0.8764,-1.0656,-1.1489,-0.9465,-1.0585,-0.9611,-0.8793,-0.9845
1,0,0,195,-1.2166,-1.0479,-1.3771,-1.3342,-1.2676,-1.3968,-1.6396,-1.2869,-1.189,-1.6404,-1.6579,-1.2791,-1.2693,-1.8245,-1.2303,-1.7387
1,0,0,196,-1.7172,-2.1142,-1.5574,-1.6383,-1.5374,-1.5785,-1.5052,-1.6277,-1.8068,-1.6232,-1.5085,-1.7946,-1.7175,-1.4224,-1.497,-1.5485
1,0,0,197,-2.0021,-1.6742,-1.7486,-1.9997,-1.8467,-2.0171,-1.7875,-1.5843,-1.6986,-1.7325,-1.9711,-1.9572,-1.5808,-1.8862,-2.0015,-1.7868
1,0,0,198,-2.0236,-1.8661,-1.7853,-2.1834,-1.972,-1.7326,-1.9456,-2.2276,-1.8944,-1.7667,-1.9406,-2.2669,-2.0588,-1.8673,-1.6533,-1.9357
1,0,0,199,-1.8585,-1.7883,-1.9604,-2.1479,-2.1135,-1.8456,-1.9646,-2.217,-2.2147,-1.6462,-1.8569,-1.7606,-1.4997,-1.9307,-1.8808,-1.7642
1,0,0,200,-1.8432,-1.3645,-1.4145,-1.8563,-1.5903,-1.9857,-1.3845,-2.0337,-1.3963,-1.3125,-1.8497,-1.8792,-1.8867,-1.8637,-1.7334,-1.6578
1,0,0,201,-1.5554,-0.8778,-0.918,-1.529,-1.2589,-1.3499,-1.5751,-1.1695,-1.2976,-1.5736,-1.3785,-1.0288,-1.4661,-1.7086,-1.1787,-1.2917
1,0,0,202,-1.1951,-0.6258,-0.8474,-0.6907,-0.4941,-0.5814,-1.0362,-0.9607,-0.6254,-1.1043,-0.7082,-0.8387,-1.0911,-0.7286,-0.908,-0.7662
1,0,0,203,-0.3193,-0.4499,-0.4044,-0.01,0.3283,0.1387,-0.1963,0.1145,0.1005,-0.1511,-0.1265,-0.4529,-0.0887,0.1238,0.3908,-0.0355
1,0,0,204,0.6431,0.6979,0.6114,0.8706,0.2955,0.6751,0.7455,0.8778,0.2695,0.5155,0.7393,0.4863,0.7519,0.6693,0.7387,0.3906
1,0,0,205,1.1832,1.3332,1.4751,1.1915,1.0561,1.2262,1.2956,1.6221,1.3336,1.4671,1.5031,1.341,1.2489,1.0746,1.2105,1.8366
1,0,0,206,1.7203,2.1503,1.8309,2.0019,1.521,1.7659,1.7451,1.6419,1.9902,1.7011,1.6827,2.0878,1.8627,1.6823,1.8199,1.9403
1,0,0,207,2.2207,2.1395,2.1802,2.2123,2.2765,2.1033,2.1992,2.187,2.0761,2.1244,1.9223,2.7927,2.2642,2.4854,1.9225,1.8415
1,0,0,208,2.4191,1.9314,2.3194,2.5228,2.5136,2.487,2.3599,2.4588,2.3801,2.4819,2.3784,2.5954,2.57,2.2246,2.5839,2.459
1,0,0,209,2.3733,2.5126,2.1452,2.3518,2.3806,2.3616,2.4073,2.1944,2.5529,2.5068,2.2256,2.1527,2.1746,2.5237,2.1717,2.2797
1,0,0,210,2.2103,2.0529,2.1967,1.9889,2.4434,1.8316,2.006,1.89,2.0182,2.0313,1.9135,1.6115,1.7211,1.9193,1.8558,2.0329
1,0,0,211,1.944,1.6257,1.9232,1.5691,1.8805,1.4428,1.8552,1.7354,1.3999,1.7792,1.8541,1.6408,1.6267,1.8879,1.6522,1.7111
1,0,0,212,1.2337,1.2302,0.9484,0.6973,1.2258,1.2058,1.3911,1.1222,1.2976,1.2575,1.4599,1.1788,0.9561,1.3839,0.9522,1.1591
1,0,0,213,0.4711,0.6506,0.4604,0.4708,0.6895,0.3766,0.5071,0.4997,0.7256,0.5798,0.6403,0.648,0.7945,0.7856,0.5304,0.5379
1,0,0,214,0.0869,0.1332,0.1654,0.2569,0.1253,0.0957,0.2125,0.4919,0.3057,0.5303,-0.0594,0.0288,-0.1167,0.4573,0.1457,0.0392
1,0,0,215,0.1967,-0.5404,-0.0873,0.1533,-0.382,-0.2519,-0.3201,-0.1887,0.0203,-0.1441,0.0074,-0.326,-0.4197,-0.2613,-0.2377,-0.0518
1,0,0,216,-0.4888,-0.53,-0.5701,-0.6537,-0.4051,-0.2873,-0.6496,-0.5734,-0.3893,-0.4069,-0.5161,-0.5541,-0.3898,-0.9412,-0.4525,-0.3754
1,0,0,217,-0.7214,-0.8582,-0.7135,-0.9282,-0.8791,-0.6703,-0.863,-0.8619,-0.967,-0.6433,-0.9176,-0.7873,-0.7002,-0.9367,-0.5592,-1.0312
1,0,0,218,-0.9558,-1.0033,-0.6963,-0.9827,-0.899,-0.5367,-1.3272,-1.1524,-0.5904,-0.8073,-1.1473,-0.8506,-1.3476,-0.9019,-1.079,-1.31
1,0,0,219,-1.5548,-0.8065,-1.0232,-1.3218,-1.4295,-1.2603,-1.0953,-1.0237,-0.8257,-0.9533,-1.1541,-1.3934,-0.9831,-0.9588,-1.3702,-1.0494
1,0,0,220,-1.3104,-1.3687,-1.5869,-1.4916,-1.1569,-1.4133,-1.3411,-1.2567,-1.3429,-1.2269,-1.4922,-1.3952,-0.8866,-1.4157,-1.5241,-1.2326
1,0,0,221,-1.6958,-1.4941,-1.5237,-1.516,-1.8974,-1.673,-1.3267,-1.4764,-1.1769,-1.8596,-1.5197,-1.3931,-1.5677,-1.5084,-1.5133,-1.7424
1,0,0,222,-2.0225,-1.5983,-1.9449,-1.4865,-1.808,-2.0345,-1.5412,-1.0893,-2.1153,-1.7541,-1.7764,-1.8005,-1.7083,-1.6041,-1.5025,-1.8607
1,0,0,223,-1.9971,-1.6969,-1.7455,-1.782,-1.6469,-2.3184,-1.9675,-1.6209,-1.929,-1.7182,-2.1195,-1.9515,-1.7763,-1.9485,-1.8117,-2.0195
1,0,0,224,-2.2355,-1.9281,-1.9207,-1.8413,-1.8376,-2.077,-1.9736,-1.8671,-1.8729,-1.9389,-1.898,-1.8923,-2.0691,-2.105,-1.7507,-1.641
1,0,0,225,-2.0394,-1.6504,-2.1441,-1.7407,-1.6259,-1.5053,-1.8965,-1.9359,-2.0219,-1.4655,-1.7693,-1.954,-1.8664,-1.9067,-1.8055,-1.785
1,0,0,226,-1.3195,-1.3731,-1.5381,-1.815,-1.5229,-1.5457,-1.6659,-1.7898,-1.2366,-1.6124,-1.3713,-1.7169,-1.3586,-1.1403,-1.4875,-1.3871
1,0,0,227,-1.0102,-1.2132,-1.0569,-0.9162,-1.1508,-1.0448,-0.8842,-0.7867,-1.3063,-1.2413,-0.976,-1.0335,-1.2656,-0.7368,-0.9841,-0.6192
1,0,0,228,-0.5136,-0.4101,-0.5931,-0.2782,-0.6205,0.0627,-0.3951,-0.504,-0.2601,-0.244,-0.5205,-0.3863,-0.4129,-0.4267,-0.3204,-0.1087
1,0,0,229,0.2748,0.4471,0.4758,0.3899,0.0801,0.3745,0.3349,0.371,0.1965,0.226,0.1141,0.5036,0.3724,-0.026,0.4403,0.2094
1,0,0,230,1.1115,1.071,1.2029,1.1631,1.4038,1.0757,1.2966,1.0603,0.9066,1.1431,1.2709,0.9787,1.3565,0.829,0.9096,1.2159
1,0,0,231,1.3236,1.5554,1.893,1.9954,1.5637,1.661,1.3905,1.8503,1.4941,1.9435,1.4819,1.5094,1.4193,1.7082,2.0341,1.6482
1,0,0,232,1.9128,2.0835,2.0102,2.0107,2.0991,2.1534,2.3718,2.4935,2.4443,2.2113,1.9827,1.9912,1.8977,2.0457,2.0851,2.6312
1,0,0,233,2.2602,2.2895,2.3157,2.3484,2.4648,2.2906,2.3014,2.6484,2.2394,2.679,2.274,2.4926,2.4056,2.5896,2.3941,2.5733
1,0,0,234,1.8552,2.4754,2.4076,2.8117,2.4425,2.2388,2.6431,2.5924,2.3634,2.6164,2.3647,2.0985,2.0665,2.4504,2.2085,2.4512
1,0,0,235,2.1651,2.6583,2.5019,1.7784,2.1122,2.1866,2.264,1.7475,2.1689,2.1762,2.3239,2.3437,2.3464,2.3363,2.3027,2.0298
1,0,0,236,1.8433,1.4779,1.6058,1.9538,1.8901,1.6143,1.5392,1.7593,2.2109,1.7247,1.7615,1.8213,1.5796,1.3957,1.5573,1.5183
1,0,0,237,1.4272,1.444,1.3992,1.0887,1.3787,1.626,1.0146,1.453,1.1978,1.3171,1.1854,1.1765,1.3109,1.5427,1.2063,1.487
1,0,0,238,1.1176,0.8715,0.9408,0.8199,0.3517,1.0133,0.2325,1.1449,0.7988,0.9976,1.0007,0.8652,0.9506,0.8056,0.7446,0.4944
1,0,0,239,0.0462,0.833,0.4242,0.7001,0.1713,0.3534,0.3415,0.4695,-0.1125,0.4316,0.255,0.3711,0.584,0.2255,0.2981,0.3352
1,0,0,240,-0.2272,0.1303,-0.4919,-0.4856,0.1807,-0.1705,-0.0844,-0.1821,-0.011,-0.0784,-0.1698,-0.0591,-0.6036,-0.0923,0.111,-0.0921
1,0,0,241,-0.05,-0.6605,-0.6616,-0.7767,-0.7775,-0.6175,-0.7021,-0.483,-0.4205,-0.6722,-0.241,-0.2951,-0.4373,-0.3622,-0.3377,-0.8169
1,0,0,242,-0.5842,-0.9485,-0.8844,-0.6829,-0.5597,-0.3395,-0.559,-1.1558,-0.7322,-0.8746,-0.59,-0.8249,-1.1511,-0.7202,-0.7392,-0.9489
1,0,0,243,-0.9634,-1.0187,-0.5059,-1.0061,-0.9509,-0.618,-0.9921,-0.5469,-0.8631,-0.6919,-0.8652,-1.0607,-0.8895,-0.7782,-0.6682,-0.8837
1,0,0,244,-1.0115,-0.588,-1.2032,-0.9749,-1.1136,-1.0255,-1.2258,-1.257,-0.9693,-0.8386,-1.316,-1.2816,-1.088,-1.1122,-1.155,-1.3728
1,0,0,245,-1.2325,-1.3455,-1.0771,-1.1164,-1.1789,-1.2515,-1.4463,-1.4142,-1.1833,-1.1187,-1.2749,-1.5652,-1.4807,-1.3154,-1.2706,-1.3302
1,0,0,246,-1.465,-1.6587,-1.7577,-1.464,-1.5349,-1.2376,-1.2536,-1.2802,-1.5264,-1.8621,-1.1714,-1.1756,-1.1054,-1.3376,-1.7071,-1.4755
1,0,0,247,-1.3494,-1.5355,-1.6708,-1.5259,-1.4728,-1.2152,-1.6311,-1.4099,-1.431,-1.7777,-1.7059,-1.9009,-2.0489,-1.546,-1.8937,-1.6715
1,0,0,248,-1.7999,-1.7372,-1.7963,-1.8307,-1.7127,-2.0543,-1.5084,-1.7943,-1.8293,-1.8963,-1.5021,-1.7669,-1.9534,-1.5427,-1.6867,-1.7639
1,0,0,249,-1.8455,-1.7687,-2.0594,-1.6327,-1.543,-2.3313,-1.8968,-1.9781,-1.6566,-1.6945,-1.8908,-1.8231,-2.2798,-2.1398,-1.9338,-1.9527
1,0,0,250,-2.065,-1.68,-1.715,-1.9451,-1.9232,-1.8324,-1.6493,-2.0297,-1.8065,-1.6679,-1.5394,-2.07,-1.4707,-1.68,-1.3232,-1.919
1,0,0,251,-1.7007,-1.3021,-1.3526,-1.4723,-1.6785,-1.4427,-1.7101,-1.6177,-1.6747,-1.6766,-1.4761,-1.7519,-1.4474,-1.3636,-1.3834,-1.5067
1,0,0,252,-1.0703,-1.1533,-1.1247,-1.2568,-1.3831,-0.8606,-1.3425,-1.393,-1.3927,-1.2204,-1.2062,-1.0492,-1.1059,-1.071,-1.5279,-1.0657
1,0,0,253,-0.8413,-0.791,-0.5196,-0.4356,-0.3136,-0.6152,-0.6854,-0.8247,-0.5592,-0.7439,-0.578,-0.6947,-0.6003,-0.6254,-0.5876,-0.7595
1,0,0,254,0.0596,-0.3908,-0.2395,0.3359,-0.2421,-0.0537,-0.1387,-0.1723,0.5627,0.0384,0.2382,0.3649,0.3921,0.2604,-0.058,-0.2487
1,0,0,255,0.8678,1.0253,1.0659,0.7055,0.7056,0.7644,0.325,0.6052,0.718,0.821,0.8455,0.6582,0.5821,0.7941,1.1438,0.8382
1,1,0,0,-0.2706,0.0728,-0.1257,-0.2108,-0.081,0.0479,-0.0818,0.1294,0.0122,-0.0733,-0.2723,0.0405,0.0999,-0.1041,-0.1389,-0.2683
1,1,0,1,0.7604,0.5058,0.8777,1.1736,0.586,0.7059,0.3478,0.5589,0.5897,1.049,0.3173,0.6462,0.7245,0.8777,0.7546,0.8033
1,1,0,2,1.3168,1.1734,1.6289,1.5064,1.4102,0.9976,1.1804,1.5405,1.3816,1.2723,1.4122,1.8169,1.4429,1.3973,1.4768,1.4102
1,1,0,3,1.7938,2.3434,1.6711,2.0871,1.8829,2.0176,1.8302,1.8167,1.638,1.6489,2.1429,1.9977,1.9824,1.7904,1.6025,1.7267
1,1,0,4,1.9159,2.5561,1.9322,2.1538,2.3193,2.4942,2.6529,2.3315,2.3511,2.1822,2.1105,2.1628,1.9073,2.2691,2.0978,1.9317
1,1,0,5,2.2592,2.4974,2.6667,2.0069,2.2126,2.3112,2.3791,2.1499,2.2975,2.2043,2.4733,2.1732,1.7782,2.1401,2.4656,2.1644
1,1,0,6,2.396,1.9195,1.9305,2.1631,2.2974,2.0305,1.6876,2.4529,2.1336,2.3337,2.1124,2.2517,1.9934,1.7658,1.9474,1.9434
1,1,0,7,2.3584,1.8822,1.696,1.8624,1.8231,1.9595,1.8044,1.5329,1.5315,1.9936,1.938,2.0129,1.573,1.9422,1.8642,2.1773
1,1,0,8,1.8735,1.7009,1.2373,1.3655,1.5392,1.8084,1.4153,1.6973,1.4776,1.516,1.2511,1.787,1.0346,1.5242,1.5465,1.3165
1,1,0,9,0.9554,1.2257,0.8262,1.0309,1.0788,1.1003,1.2141,1.1142,1.245,0.8076,1.5959,0.8956,0.9546,1.3549,0.9187,1.2366
1,1,0,10,0.7216,0.2488,0.9214,0.7251,0.7352,0.8547,0.7153,0.6601,0.9291,1.0941,0.6188,0.6327,0.3706,0.6159,0.6801,0.9441
1,1,0,11,0.6886,0.9917,0.3185,0.6202,0.3815,0.5045,0.069,0.4893,0.1901,0.5426,0.6379,0.4738,0.332,0.3613,0.7172,0.0804
1,1,0,12,0.1217,0.3053,0.0636,0.2153,0.5556,0.5792,-0.0016,0.1825,0.1346,0.2602,0.1001,0.2433,0.5952,0.4574,0.1683,0.047
1,1,0,13,0.0528,0.5108,0.119,-0.1025,0.0985,0.312,-0.1436,-0.4537,-0.2825,-0.1292,0.0175,-0.1475,-0.402,-0.266,-0.2539,0.1045
1,1,0,14,0.1576,-0.433,-0.0166,-0.3968,-0.4431,-0.5275,-0.1398,-0.458,0.2429,-0.8526,0.067,-0.4249,-0.2496,-0.1777,-0.4603,-0.483
1,1,0,15,-0.6921,-0.4334,-0.5716,-0.5251,-0.6243,-0.5422,-0.6788,-0.5619,-0.4285,-0.7913,-0.4411,-0.7969,-0.55,-0.8148,-0.6641,-0.3561
1,1,0,16,-0.6149,-1.0522,-0.6827,-1.0435,-0.8724,-0.6999,-1.2174,-0.9862,-1.2776,-0.9224,-0.8875,-1.0152,-1.0539,-0.9496,-0.9352,-1.0429
1,1,0,17,-1.5537,-1.2205,-1.2614,-1.213,-1.9161,-1.1591,-1.3175,-1.3727,-1.0057,-1.1294,-1.4853,-1.1318,-1.3934,-0.8573,-1.4536,-0.8484
1,1,0,18,-1.5877,-1.7803,-1.7158,-1.4976,-1.7963,-1.8057,-1.9786,-1.7822,-1.4683,-1.7698,-1.4553,-2.066,-1.5673,-1.7255,-1.9157,-1.7816
1,1,0,19,-1.7058,-2.1663,-1.6873,-1.7123,-2.4207,-2.1064,-1.7461,-2.0564,-2.0757,-2.1067,-1.7341,-1.9165,-1.8994,-1.8922,-1.915,-2.3185
1,1,0,20,-2.1592,-2.1009,-2.2407,-2.3843,-2.2518,-2.0291,-1.9673,-2.4105,-2.0883,-2.329,-2.4621,-2.2062,-2.3156,-2.146,-2.068,-1.8161
1,1,0,21,-2.1131,-2.2674,-2.3395,-2.0505,-2.0288,-2.055,-2.4971,-1.8083,-2.0758,-2.2779,-2.1213,-2.0523,-2.1907,-2.4543,-2.0236,-1.9189
1,1,0,22,-1.5058,-2.1003,-1.8798,-2.012,-2.1446,-1.8221,-1.8838,-1.9484,-2.2962,-1.8174,-1.9952,-2.1533,-2.1553,-2.3413,-1.645,-1.9532
1,1,0,23,-1.656,-1.6936,-1.886,-1.5451,-1.3017,-1.6411,-1.7266,-1.3552,-1.6753,-1.557,-1.46,-1.7168,-1.4773,-1.7562,-1.5225,-1.4331
1,1,0,24,-1.1545,-1.1358,-1.3126,-1.316,-0.9066,-1.2086,-1.0196,-1.2774,-0.9662,-1.0894,-1.3643,-1.625,-0.9613,-0.9909,-1.4082,-0.8983
1,1,0,25,-0.3554,-0.3768,-0.4845,-0.5915,-0.1821,-0.4399,-0.2504,-0.5496,-0.4685,-0.0456,-0.1899,-0.4419,-0.6747,-0.5036,-0.4487,-0.1765
1,1,0,26,0.4995,0.1892,0.4374,0.6155,0.6241,0.3178,0.3193,0.6872,0.5054,0.4338,0.3994,0.3783,0.3361,0.3946,0.8311,0.4886
1,1,0,27,1.0103,1.4114,1.1139,1.0656,0.7443,1.0322,0.8317,0.7166,1.1882,1.2776,0.9828,0.5462,1.2005,1.1002,0.7226,0.9861
1,1,0,28,1.7454,1.6725,1.54,1.4493,1.7492,1.7034,1.5847,1.6502,1.4606,1.7089,1.8006,1.5572,1.6185,1.4764,1.5745,1.2474
1,1,0,29,1.8123,2.0907,2.2904,1.9709,2.0731,2.1151,1.9535,2.2734,1.9302,1.9387,1.767,1.9636,2.035,2.2094,1.6369,1.8154
1,1,0,30,1.7359,1.9761,2.1137,1.9525,2.1909,2.0427,1.9652,1.8522,2.0221,2.0395,2.0203,2.212,2.3598,2.4035,2.3124,2.3318
1,1,0,31,2.2377,2.3563,2.3548,2.2234,2.2686,2.2815,2.0237,2.1596,2.3449,2.1088,2.0437,1.7963,2.1062,1.853,2.304,2.2403
1,1,0,32,1.9388,2.0132,2.0907,1.8529,1.9153,2.1539,2.2033,2.1456,2.0721,2.0331,2.1603,2.0431,1.7768,1.8396,2.0893,2.1994
1,1,0,33,1.7182,1.7214,1.9065,1.4809,1.9673,1.24,1.9899,1.3897,1.5935,1.853,1.6482,1.5879,1.7058,1.8149,1.8243,1.8266
1,1,0,34,1.5706,1.4442,1.3075,1.5754,1.358,1.2055,1.541,1.2834,1.3557,1.3135,1.5844,1.4928,1.3303,1.1539,1.2967,1.4873
1,1,0,35,0.9344,0.8691,0.9621,1.0718,1.1888,1.067,0.6463,1.1135,0.9785,0.5402,0.8464,0.9595,1.155,0.9742,1.3158,0.7996
